date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:55:49%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=255	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/index0c93.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:25:49	944/944	---MC-	200	added ('OK')	application/rss+xml	etag:%22b50e4f605f530204f64b01df3948d03a-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:25:50	2884/2884	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2008:55:50%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fhenri-barandes-saatchi-gallery-exhibition-monograph%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embedf5c4	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:25:50	628/628	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:55:50%20GMT	http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/18.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/index9065.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:12	704602/704602	---M--	200	added ('OK')	image/jpeg	etag:%2257e97b82-ac05a%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/2/2016/09/v2_01.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/2/2016/09/v2_01.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-agency/portfolio/nyt-well/)
14:26:18	32674/32674	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-7fa2%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/17-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/17-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:20	29518/29518	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:20%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/exhibition/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/exhibition/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:21	29530/29530	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:21%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/henri-barande/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/henri-barande/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:23	29514/29514	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:23%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/monograph/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/monograph/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:43	115952/115952	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-1c4f0%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/13-1300x650.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/13-1300x650.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/)
14:26:44	29506/29506	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:44%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/saatchi/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/saatchi/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:49	364186/364186	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-58e9a%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/08/blog_01.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/08/blog_01.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:50	389954/389954	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-5f342%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/18.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/18.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:50	26982/26982	---MC-	200	added ('OK')	application/rss+xml	etag:%227a47a9b25c9c7f12ec786d2c5469ad70-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/)
14:26:50	50217/50217	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:50%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/we-speak-to-ace-tate-creative-fund-board-members/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/we-speak-to-ace-tate-creative-fund-board-members/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/)
14:26:51	30110/30110	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:51%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/page/2/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/page/2/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/interviews/)
14:26:52	2727/2727	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2008:56:51%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fmartin-muller-designs-covers-for-specious-books%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embedb1ca.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:52	33993/33993	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:52%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/page/2/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/page/2/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/)
14:26:52	33785/33785	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:52%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/page/5/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/page/5/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/)
14:26:53	2855/2855	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2008:56:53%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fmartin-muller-designs-covers-for-specious-books%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed44c5	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:53	399036/399036	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-616bc%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/08/blog_2.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/wp-content/uploads/sites/6/2016/08/blog_2.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/henri-barandes-saatchi-gallery-exhibition-monograph/)
14:26:53	930/930	---MC-	200	added ('OK')	application/rss+xml	etag:%22b50e4f605f530204f64b01df3948d03a-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:56:54%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=253	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/index5ed0.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:54	26999/26999	---MC-	200	added ('OK')	application/rss+xml	etag:%227a47a9b25c9c7f12ec786d2c5469ad70-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/author/ftwerkstat/)
14:26:54	620/620	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:56:54%20GMT	http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/17.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/index71f7.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:56	29479/29479	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:56%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/martin-muller/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/martin-muller/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:56	29445/29445	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:56%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/books/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/books/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:57	29475/29475	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:56:57%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/specious/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/specious/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:26:58	2774/2774	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2008:56:58%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fran-park-explores-the-chaos-of-konglish-in-a-new-zine%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed2f47.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:26:59	961/961	---MC-	200	added ('OK')	application/rss+xml	etag:%22b50e4f605f530204f64b01df3948d03a-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:00	31416/31416	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-7ab8%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/16-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/16-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:27:00	23225/23225	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-5ab9%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/18-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/18-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:27:00	2904/2904	---M-Z	200	added ('OK')	text/xml	date:Thu,%2015%20Dec%202016%2008:57:00%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fran-park-explores-the-chaos-of-konglish-in-a-new-zine%2F&format=xml	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed803f	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:01	46786/46786	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:01%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/anja-wickis-sarcastically-sweet-comic-illustrations/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/anja-wickis-sarcastically-sweet-comic-illustrations/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:57:01%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/?p=251	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/indexd6e1.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:02	632/632	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:57:01%20GMT	http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/16.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/indexfd28.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:03	29732/29732	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:03%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/chaos/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/chaos/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:04	29532/29532	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:04%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/konglish/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/konglish/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:05	17459/17459	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-4433%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/15-400x300.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/15-400x300.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:05	29744/29744	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:05%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/new-zine/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/new-zine/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:06	29532/29532	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:06%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/tag/ran-park/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/tag/ran-park/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/ran-park-explores-the-chaos-of-konglish-in-a-new-zine/)
14:27:12	27129/27129	---MC-	200	added ('OK')	application/rss+xml	etag:%227a47a9b25c9c7f12ec786d2c5469ad70-gzip%22	http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:31	155570/155570	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-25fb2%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/03-1300x650.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/03-1300x650.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:33	47077/47077	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:32%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/nolan-paparellis-typographic-designs-balance-graphical-styles-and-fluidity/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/nolan-paparellis-typographic-designs-balance-graphical-styles-and-fluidity/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:34	47153/47153	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:34%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/jason-shulman-captures-entire-movies/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/jason-shulman-captures-entire-movies/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:35	131711/131711	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-2027f%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/08/01-1300x650.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/08/01-1300x650.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:35	29404/29404	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202016%2008:57:35%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/author/wpengine/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/author/wpengine/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/category/graphics/)
14:27:37	10771/10771	---M--	200	added ('OK')	image/png	etag:%2257f27197-2a13%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/02.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/02.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
14:27:38	10051/10051	---M--	200	added ('OK')	image/png	etag:%22580de993-2743%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/09.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/10/09.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/about-us-agency/)
14:27:38	847/847	---M--	200	added ('OK')	image/gif	etag:%225847c8bb-34f%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6)
14:27:39	588/588	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2015%20Dec%202016%2008:57:39%20GMT	https://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/%26media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_05.jpg	C:/Users/komal/Desktop/Red%20Morphic/pinterest.com/pin/create/link/indexbcbc.html	(from http://pinterest.com/pin/create/link/?url=http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/&media=http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/h15_bg_05.jpg)
14:28:00	498793/498793	---M--	200	added ('OK')	image/jpeg	etag:%2257f27197-79c69%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/17.jpg	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/17.jpg	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/martin-muller-designs-covers-for-specious-books/)
14:28:08	39655/39655	---M--	200	added ('OK')	image/png	etag:%2257f27197-9ae7%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_03.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_03.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
14:28:09	2431/2431	---M--	200	added ('OK')	application/json	date:Thu,%2015%20Dec%202016%2008:58:09%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwerkstatt.fuelthemes.net%2Fwerkstatt-text-style%2Fportfolio%2Fthe-faculty-magazine%2F	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/wp-json/oembed/1.0/embed6823.json	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/)
14:28:09	180652/180652	---M--	200	added ('OK')	image/png	etag:%2257f27197-2c1ac%22	http://mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_01.png	C:/Users/komal/Desktop/Red%20Morphic/mrf0q11hs9f5smjcwivxd3qm.wpengine.netdna-cdn.com/werkstatt-text-style/wp-content/uploads/sites/6/2016/09/phone_01.png	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/france-cisco/)
14:28:10	27720/27720	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Dec%202016%2008:58:10%20GMT	http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/feed/	C:/Users/komal/Desktop/Red%20Morphic/werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/feed/index.html	(from http://werkstatt.fuelthemes.net/werkstatt-text-style/portfolio/the-faculty-magazine/)
